Date,Time,Open,High,Low,Close,Volume,OpenInt
2013-10-03,17:20:00,485.2,485.22,484.65,485.08,149272,0
2013-10-03,17:25:00,485.07,485.729,484.904,485.47,118693,0
2013-10-03,17:30:00,485.41,485.57,484.64,484.79,138590,0
2013-10-03,17:35:00,484.832,485.37,484.54,484.6,140888,0
2013-10-03,17:40:00,484.6,485,483.47,483.75,213721,0
2013-10-03,17:45:00,483.71,483.83,482.38,483.21,271508,0
2013-10-03,17:50:00,483.21,483.4,481.91,482.46,172858,0
2013-10-03,17:55:00,482.5,482.73,482.03,482.247,172795,0
2013-10-03,18:00:00,482.18,482.19,480.739,480.857,193110,0
2013-10-03,18:05:00,480.82,481.61,480.74,481.39,144018,0
2013-10-03,18:10:00,481.31,482.29,481.09,482.24,130203,0
2013-10-03,18:15:00,482.23,482.76,482.181,482.37,140331,0
2013-10-03,18:20:00,482.26,482.809,482.16,482.5,107418,0
2013-10-03,18:25:00,482.5,482.5,481.6,481.82,76358,0
2013-10-03,18:30:00,481.8,483.3,481.64,483.2,144633,0
2013-10-03,18:35:00,483.13,483.78,483.08,483.6,111143,0
2013-10-03,18:40:00,483.56,483.6,482.65,482.83,84127,0
2013-10-03,18:45:00,482.83,482.846,482.04,482.38,82181,0
2013-10-03,18:50:00,482.44,484.16,482.415,483.58,162124,0
2013-10-03,18:55:00,483.57,484.24,482.63,483.06,141388,0
2013-10-03,19:00:00,483.1,484.25,483,483.5,85613,0
2013-10-03,19:05:00,483.53,483.74,482.8,483.595,82501,0
2013-10-03,19:10:00,483.55,483.9,483.16,483.7,76086,0
2013-10-03,19:15:00,483.725,483.89,483.15,483.39,70143,0
2013-10-03,19:20:00,483.35,483.5,482.5,483.145,87449,0
2013-10-03,19:25:00,483.06,483.65,482.69,483.38,107508,0
2013-10-03,19:30:00,483.295,484.279,483.19,483.72,145315,0
2013-10-03,19:35:00,483.82,484.46,483.56,483.95,89152,0
2013-10-03,19:40:00,483.896,484.1,483.25,483.368,68506,0
2013-10-03,19:45:00,483.51,484.45,483.49,484.14,85094,0
2013-10-03,19:50:00,484.08,484.78,483.8,484.12,72850,0
2013-10-03,19:55:00,484.13,484.267,483.31,483.5,110294,0
2013-10-03,20:00:00,483.5,484.97,483.36,484.8,111747,0
2013-10-03,20:05:00,484.66,484.79,484.23,484.45,81741,0
2013-10-03,20:10:00,484.36,484.44,483.51,484.19,103606,0
2013-10-03,20:15:00,484.08,484.59,484.04,484.464,47395,0
2013-10-03,20:20:00,484.32,484.7,483.8,483.85,63357,0
2013-10-03,20:25:00,483.9,484,482.6,482.787,137069,0
2013-10-03,20:30:00,482.79,484.27,482.73,484.02,88217,0
2013-10-03,20:35:00,484.08,484.13,483.09,483.24,58713,0
2013-10-03,20:40:00,483.24,483.76,483.03,483.445,60746,0
2013-10-03,20:45:00,483.48,484.14,483.47,483.68,47815,0
2013-10-03,20:50:00,483.68,484.13,483.63,483.76,47550,0
2013-10-03,20:55:00,483.75,484,483.602,483.75,33591,0
2013-10-03,21:00:00,483.75,483.77,482.97,483.02,49728,0
2013-10-03,21:05:00,483.07,483.35,482.35,483.21,107800,0
2013-10-03,21:10:00,483.2,483.58,483,483.375,49211,0
2013-10-03,21:15:00,483.325,483.735,483.25,483.58,43324,0
2013-10-03,21:20:00,483.545,483.71,482.9,483.52,42043,0
2013-10-03,21:25:00,483.59,483.8,482.75,482.88,52981,0
2013-10-03,21:30:00,482.917,483.83,482.86,483.77,56791,0
2013-10-03,21:35:00,483.73,483.825,483.1,483.445,57897,0
2013-10-03,21:40:00,483.51,483.72,483.12,483.55,58596,0
2013-10-03,21:45:00,483.51,483.71,483.11,483.4,80927,0
2013-10-03,21:50:00,483.4,483.61,482.79,482.9,108373,0
2013-10-03,21:55:00,482.9,483.8,482.9,483.57,174884,0
2013-10-03,22:00:00,483.56,483.65,483.04,483.41,481842,0
2013-10-04,15:35:00,483.86,484.6,481.69,482.79,461412,0
2013-10-04,15:40:00,482.72,482.96,480.65,480.813,321954,0
2013-10-04,15:45:00,480.82,481.75,480.72,481.2,234931,0
2013-10-04,15:50:00,481.19,481.49,480.31,481.31,275829,0
2013-10-04,15:55:00,481.42,481.8,480.36,480.64,191968,0
2013-10-04,16:00:00,480.59,480.73,479.01,479.65,394568,0
2013-10-04,16:05:00,479.659,479.67,478.6,479.31,305660,0
2013-10-04,16:10:00,479.31,480.6,479.23,480.26,202284,0
2013-10-04,16:15:00,480.255,481.2,480.255,480.831,173310,0
2013-10-04,16:20:00,480.79,481.52,480.79,481.444,170285,0
2013-10-04,16:25:00,481.37,481.52,480.681,480.75,88775,0
2013-10-04,16:30:00,480.8,481.15,480.12,480.801,210393,0
2013-10-04,16:35:00,480.925,481.68,480.9,481.66,139697,0
2013-10-04,16:40:00,481.61,482.61,481.49,481.63,241123,0
2013-10-04,16:45:00,481.689,481.73,480.66,480.96,157340,0
2013-10-04,16:50:00,480.91,481.3,480.67,480.762,139669,0
2013-10-04,16:55:00,480.74,481.14,480.61,480.675,50822,0
2013-10-04,17:00:00,480.688,480.814,480.3,480.47,66458,0
2013-10-04,17:05:00,480.48,480.56,479.6,479.641,113762,0
2013-10-04,17:10:00,479.86,480.349,479.68,479.98,103970,0
2013-10-04,17:15:00,479.9,480.87,479.81,480.77,84364,0
2013-10-04,17:20:00,480.76,480.879,480.14,480.83,59402,0
2013-10-04,17:25:00,480.85,480.85,480.5,480.8,41248,0
2013-10-04,17:30:00,480.8,480.82,479.801,479.98,62643,0
2013-10-04,17:35:00,479.89,480.579,479.89,480.396,36659,0
2013-10-04,17:40:00,480.371,480.75,480.13,480.44,69728,0
2013-10-04,17:45:00,480.48,480.6,480.3,480.401,24436,0
2013-10-04,17:50:00,480.525,480.74,480.071,480.67,44071,0
2013-10-04,17:55:00,480.67,480.74,480.309,480.54,33916,0
2013-10-04,18:00:00,480.53,480.73,480.42,480.64,35095,0
2013-10-04,18:05:00,480.54,480.71,480.13,480.355,42298,0
2013-10-04,18:10:00,480.31,480.63,480.31,480.39,26283,0
2013-10-04,18:15:00,480.43,480.5,480,480.11,57359,0
2013-10-04,18:20:00,480.13,480.3,480.06,480.24,47303,0
2013-10-04,18:25:00,480.27,480.57,480.151,480.365,41712,0
2013-10-04,18:30:00,480.396,480.87,480.19,480.83,78842,0
2013-10-04,18:35:00,480.77,481.5,480.66,481.474,93879,0
2013-10-04,18:40:00,481.5,481.77,481.11,481.19,88794,0
2013-10-04,18:45:00,481.2,481.69,480.89,480.95,90859,0
2013-10-04,18:50:00,481.07,481.18,480.627,480.92,63839,0
2013-10-04,18:55:00,480.863,481.27,480.65,481.182,49465,0
2013-10-04,19:00:00,481.2,481.31,480.96,481.06,32944,0
2013-10-04,19:05:00,481.15,481.23,480.8,480.983,28148,0
2013-10-04,19:10:00,480.91,481.48,480.83,481.319,60111,0
2013-10-04,19:15:00,481.28,481.6,481.16,481.5,35658,0
2013-10-04,19:20:00,481.43,481.5,481.16,481.237,35735,0
2013-10-04,19:25:00,481.23,481.32,480.87,481,40877,0
2013-10-04,19:30:00,481.07,481.36,480.73,481.3,44693,0
2013-10-04,19:35:00,481.31,481.55,481.2,481.397,60049,0
2013-10-04,19:40:00,481.48,481.59,481.32,481.38,46108,0
2013-10-04,19:45:00,481.35,481.37,481.06,481.07,42111,0
2013-10-04,19:50:00,481.11,481.27,480.91,480.985,42304,0
2013-10-04,19:55:00,480.975,481.13,480.72,480.815,67292,0
2013-10-04,20:00:00,480.75,480.939,480.51,480.84,60834,0
2013-10-04,20:05:00,480.91,481.3,480.9,481.05,67218,0
2013-10-04,20:10:00,481.06,481.22,480.95,481.07,37112,0
2013-10-04,20:15:00,481.09,481.27,480.68,480.805,60476,0
2013-10-04,20:20:00,480.82,481.18,480.805,480.88,29974,0
2013-10-04,20:25:00,480.897,481.07,480.7,480.8,38648,0
2013-10-04,20:30:00,480.85,480.99,480.65,480.765,42284,0
2013-10-04,20:35:00,480.79,480.95,480.65,480.95,59220,0
2013-10-04,20:40:00,480.98,482,480.87,481.99,167988,0
2013-10-04,20:45:00,481.92,482.8,481.81,482.27,184851,0
2013-10-04,20:50:00,482.329,482.7,482.12,482.49,103103,0
2013-10-04,20:55:00,482.4,482.6,482.21,482.27,77684,0
2013-10-04,21:00:00,482.3,482.6,482.1,482.1,80109,0
2013-10-04,21:05:00,482.14,482.3,481.92,482.196,65857,0
2013-10-04,21:10:00,482.245,482.449,482.13,482.35,74934,0
2013-10-04,21:15:00,482.349,483.809,482.21,483.712,193616,0
2013-10-04,21:20:00,483.67,484,483.06,483.33,153146,0
2013-10-04,21:25:00,483.31,483.35,482.1,482.38,185330,0
2013-10-04,21:30:00,482.37,482.682,482.319,482.43,75272,0
2013-10-04,21:35:00,482.47,482.57,481.93,482.44,96147,0
2013-10-04,21:40:00,482.3,482.79,482.26,482.58,88284,0
2013-10-04,21:45:00,482.55,482.65,482.29,482.39,128041,0
2013-10-04,21:50:00,482.39,483.17,482.14,483.15,186107,0
2013-10-04,21:55:00,483.145,483.57,482.85,483.21,262872,0
2013-10-04,22:00:00,483.23,483.75,482.92,483.03,538797,0
