Date,Time,Open,High,Low,Close,Volume,OpenInt
2013-10-02,22:00:00,885.775,887.99,885.53,887.99,121937,0
2013-10-03,15:35:00,888,894,887.5,891.38,74427,0
2013-10-03,15:40:00,891.44,894.1,889.34,889.99,37857,0
2013-10-03,15:45:00,889.565,889.565,886.01,887.9,51303,0
2013-10-03,15:50:00,887.88,889.116,886.4,886.41,32924,0
2013-10-03,15:55:00,887.18,887.72,885.11,886.83,29395,0
2013-10-03,16:00:00,886.77,888.5,886.11,888.46,16270,0
2013-10-03,16:05:00,888.15,888.8,885.69,886.91,42221,0
2013-10-03,16:10:00,886.97,887.32,885.04,886,27839,0
2013-10-03,16:15:00,886.05,886.49,884,885.01,23182,0
2013-10-03,16:20:00,885.122,886.03,884.77,885.01,10706,0
2013-10-03,16:25:00,885,885.97,881,881.71,60275,0
2013-10-03,16:30:00,882.04,883.36,881.51,882.48,18293,0
2013-10-03,16:35:00,882.25,882.48,880.84,881.65,18857,0
2013-10-03,16:40:00,881.8,882.82,881.67,882.5,31657,0
2013-10-03,16:45:00,882.41,883.37,882.23,883.27,16717,0
2013-10-03,16:50:00,882.69,883.135,881.71,882.95,12775,0
2013-10-03,16:55:00,882.71,883.4,882.05,883,15240,0
2013-10-03,17:00:00,883.075,884.4,882.99,884.26,65406,0
2013-10-03,17:05:00,884.07,884.995,883.5,884.39,11048,0
